CustomerID,Customer Name,Customer Address,Gender,Annual Income,Phone
Peter8CastlereaghPlMale7150008046281,Peter,8 Castlereagh Pl,Male,715000,8046281
Philip5DaoursCtMale9325007024788,Philip,5 Daours Ct,Male,932500,7024788
Pinchas25HighStMale8950007122603,Pinchas,25 High St,Male,895000,7122603
Pinchus61CliveStMale14350007431194,Pinchus,61 Clive St,Male,1435000,7431194
Preston4/8MargotStMale4700008311939,Preston,4/8 Margot St,Male,470000,8311939
Quinn6/350SomervilleRdMale5020006024405,Quinn,6/350 Somerville Rd,Male,502000,6024405
Rafael14AshleyStMale135007387383,Rafael,14 Ashley St,Male,13500,7387383
Raphael2/663BarklyStMale5800008482253,Raphael,2/663 Barkly St,Male,580000,8482253
Rayan4/667BarklyStMale3750008315470,Rayan,4/667 Barkly St,Male,375000,8315470
Raymond17BraidStMale6500006775062,Raymond,17 Braid St,Male,650000,6775062
Reed17/24DongolaRdMale8150006778191,Reed,17/24 Dongola Rd,Male,815000,6778191
Reid10NeilStMale9700006643756,Reid,10 Neil St,Male,970000,6643756
Reuben120RupertStMale135007859127,Reuben,120 Rupert St,Male,13500,7859127
Rhys15RupertStMale13250008251245,Rhys,15 Rupert St,Male,1325000,8251245
Richard25TuckerStMale8900007380001,Richard,25 Tucker St,Male,890000,7380001
Riley16DoveStMale9000007058226,Riley,16 Dove St,Male,900000,7058226
Robert4/38HamptonPdeMale2660007953660,Robert,4/38 Hampton Pde,Male,266000,7953660
Rocco16HopeStMale8300006114465,Rocco,16 Hope St,Male,830000,6114465
Roman91SuffolkStMale8880007455235,Roman,91 Suffolk St,Male,888000,7455235
Ronan106SummerhillRdMale10400006646788,Ronan,106 Summerhill Rd,Male,1040000,6646788
Rory4/624BarklyStMale4900008975009,Rory,4/624 Barkly St,Male,490000,8975009
Rowan1DongolaRdMale9350008848696,Rowan,1 Dongola Rd,Male,935000,8848696
Ryan14StanhopeStMale9750008838222,Ryan,14 Stanhope St,Male,975000,8838222
Ryder85StanhopeStMale135006485446,Ryder,85 Stanhope St,Male,13500,6485446
Salvatore1/35HamptonPdeMale135008820054,Salvatore,1/35 Hampton Pde,Male,13500,8820054
Sam8/132RupertStMale1850007413945,Sam,8/132 Rupert St,Male,185000,7413945
Samir44ElectraStMale21650008479989,Samir,44 Electra St,Male,2165000,8479989
Samuel8JobsonStMale12450007706534,Samuel,8 Jobson St,Male,1245000,7706534
Santino73aVictoriaStMale20750007565052,Santino,73a Victoria St,Male,2075000,7565052
Sawyer2/77DoverRdMale5430008626148,Sawyer,2/77 Dover Rd,Male,543000,8626148
Sean8PrincesStMale11500007293186,Sean,8 Princes St,Male,1150000,7293186
Sebastian35RailwayPlMale12900008856260,Sebastian,35 Railway Pl,Male,1290000,8856260
Shalom2/170CecilStMale10000008704056,Shalom,2/170 Cecil St,Male,1000000,8704056
Shane10CroftonDrMale20400007848934,Shane,10 Crofton Dr,Male,2040000,7848934
Shaya4LavertonStFemale135006017433,Shaya,4 Laverton St,Female,13500,6017433
Shea60MerrettDrMale14120008824476,Shea,60 Merrett Dr,Male,1412000,8824476
Shia8/97VerdonStMale4650007291923,Shia,8/97 Verdon St,Male,465000,7291923
Shimon33AnzacCrFemale18100007861721,Shimon,33 Anzac Cr,Female,1810000,7861721
Shloime2/47PowerStMale8550008820622,Shloime,2/47 Power St,Male,855000,8820622
Shloimy12/53MorrisStMale5500007645725,Shloimy,12/53 Morris St,Male,550000,7645725
Shlome9/99VerdonStMale4900006475071,Shlome,9/99 Verdon St,Male,490000,6475071
Shlomo6CaspianTceMale12000008969252,Shlomo,6 Caspian Tce,Male,1200000,8969252
Shmiel240CoogeeLaMale13300008961103,Shmiel,240 Coogee La,Male,1330000,8961103
Shmuel15KingshottClMale15000006913527,Shmuel,15 Kingshott Cl,Male,1500000,6913527
Sholom165OsborneStMale16300007082383,Sholom,165 Osborne St,Male,1630000,7082383
Shraga76CastlemaineStMale9350006400592,Shraga,76 Castlemaine St,Male,935000,6400592
Shulem8GordonPdeMale9900006327058,Shulem,8 Gordon Pde,Male,990000,6327058
Silas92SimpsonStMale9500006511446,Silas,92 Simpson St,Male,950000,6511446
Simcha15FreameStMale11960008635167,Simcha,15 Freame St,Male,1196000,8635167
Simon1/17GordonPdeMale4700006141025,Simon,1/17 Gordon Pde,Male,470000,6141025
Solomon14LennoxStMale11315007098653,Solomon,14 Lennox St,Male,1131500,7098653
Spencer73OfarrellStFemale135008786078,Spencer,73 Ofarrell St,Female,13500,8786078
Stephen54TongueStMale20350007506686,Stephen,54 Tongue St,Male,2035000,7506686
Steven29WilsonStMale9350006896700,Steven,29 Wilson St,Male,935000,6896700
Theo260FrancisStMale8920008828241,Theo,260 Francis St,Male,892000,8828241
Theodore6/17GordonPdeMale135006839715,Theodore,6/17 Gordon Pde,Male,13500,6839715
Thomas1HighgateStMale9855006141010,Thomas,1 Highgate St,Male,985500,6141010
Timothy2/150HydeStMale6500006300791,Timothy,2/150 Hyde St,Male,650000,6300791
Tristan1/6JepsonStMale10700007494667,Tristan,1/6 Jepson St,Male,1070000,7494667
Tyler10/51StephenStMale3970008613188,Tyler,10/51 Stephen St,Male,397000,8613188
Tzvi33BromyardStMale10350007156691,Tzvi,33 Bromyard St,Male,1035000,7156691
Usher26BuninyongStMale13700008894299,Usher,26 Buninyong St,Male,1370000,8894299
Victor455GeelongRdMale6500007057562,Victor,455 Geelong Rd,Male,650000,7057562
Vincent96HamiltonStMale8200006097127,Vincent,96 Hamilton St,Male,820000,6097127
Vincenzo292HydeStMale7500006950880,Vincenzo,292 Hyde St,Male,750000,6950880
Wesley2/10SchildStMale4976008741823,Wesley,2/10 Schild St,Male,497600,8741823
Weston183StephenStMale9700008154342,Weston,183 Stephen St,Male,970000,8154342
William19StephenStMale135006217741,William,19 Stephen St,Male,13500,6217741
Winston66DrewStMale12560008242300,Winston,66 Drew St,Male,1256000,8242300
Wolf3/11FieldingStMale11200008181247,Wolf,3/11 Fielding St,Male,1120000,8181247
Wyatt38StangerStFemale9300007654122,Wyatt,38 Stanger St,Female,930000,7654122
Xavier2CCastlemaineStMale14250006712202,Xavier,2C Castlemaine St,Male,1425000,6712202
Yaakov40KingstonStMale8725007610898,Yaakov,40 Kingston St,Male,872500,7610898
Yahya46MacKayStMale14550006986531,Yahya,46 MacKay St,Male,1455000,6986531
Yakov12/35PrincessStMale3310006073674,Yakov,12/35 Princess St,Male,331000,6073674
Yaseen10SalisburyStMale9500006968219,Yaseen,10 Salisbury St,Male,950000,6968219
Yechiel47NicholsonStMale135008820455,Yechiel,47 Nicholson St,Male,13500,8820455
Yehoshua45TrenerryCrFemale18000008360497,Yehoshua,45 Trenerry Cr,Female,1800000,8360497
Yehuda132VereStMale10000008056124,Yehuda,132 Vere St,Male,1000000,8056124
Yidel25PatersonStMale135007289922,Yidel,25 Paterson St,Male,13500,7289922
Yisrael53StudleyStFemale12710007899618,Yisrael,53 Studley St,Female,1271000,7899618
Yisroel43/84TrenerryCrFemale7450008916770,Yisroel,43/84 Trenerry Cr,Female,745000,8916770
Yitzchak6/205GippsStMale8700008961500,Yitzchak,6/205 Gipps St,Male,870000,8961500
Yitzchok67BParkStFemale12700008520885,Yitzchok,67B Park St,Female,1270000,8520885
Yoel114/88TrenerryCrFemale135006198138,Yoel,114/88 Trenerry Cr,Female,13500,6198138
Yosef24CookeStMale10500006306424,Yosef,24 Cooke St,Male,1050000,6306424
Yossi198GippsStMale12420007603643,Yossi,198 Gipps St,Male,1242000,7603643
Yousef22LulieStMale11650008443143,Yousef,22 Lulie St,Male,1165000,8443143
Youssef48BedfordStMale8725008417885,Youssef,48 Bedford St,Male,872500,8417885
Yusuf33GreenStMale7200006971723,Yusuf,33 Green St,Male,720000,6971723
Zachary10ALaurenceAvFemale8660006556611,Zachary,10A Laurence Av,Female,866000,6556611
Zev66BowesAvFemale9050006184228,Zev,66 Bowes Av,Female,905000,6184228
Geraldine25ClydesdaleRdMale9850008338815,Geraldine,25 Clydesdale Rd,Male,985000,8338815
Gia67HalseyRdMale5100007518864,Gia,67 Halsey Rd,Male,510000,7518864
Gianna2/80HawkerStMale4800008829394,Gianna,2/80 Hawker St,Male,480000,8829394
Giselle1/12LaurenceAvFemale7230007394653,Giselle,1/12 Laurence Av,Female,723000,7394653
Grace26WyalongStMale8000008093717,Grace,26 Wyalong St,Male,800000,8093717
Guadalupe1/141AndersonRdMale4200007822973,Guadalupe,1/141 Anderson Rd,Male,420000,7822973
Hailey76ForrestStMale7000006831414,Hailey,76 Forrest St,Male,700000,6831414
Haley2/36SelwynStMale5800006606712,Haley,2/36 Selwyn St,Male,580000,6606712
Hannah1/121AndersonRdMale2000006042229,Hannah,1/121 Anderson Rd,Male,200000,6042229
Haylee67NorwoodStMale6210007420991,Haylee,67 Norwood St,Male,621000,7420991
Hayley2/62SelwynStMale6000007060203,Hayley,2/62 Selwyn St,Male,600000,7060203
Hazel7CowraStMale8400007201641,Hazel,7 Cowra St,Male,840000,7201641
Heaven8LoganAvFemale9250006883236,Heaven,8 Logan Av,Female,925000,6883236
Heidi196BlythStMale14800007127195,Heidi,196 Blyth St,Male,1480000,7127195
Heidy14EmuAvFemale18500006041757,Heidy,14 Emu Av,Female,1850000,6041757
Helen2/214QueenStMale6000007944544,Helen,2/214 Queen St,Male,600000,7944544
Imani3/8RaynerStMale5975007891447,Imani,3/8 Rayner St,Male,597500,7891447
Ingrid1CBoydStMale135007456249,Ingrid,1C Boyd St,Male,13500,7456249
Irene12KookaburraStMale11650008760260,Irene,12 Kookaburra St,Male,1165000,8760260
Iris13LinnetStMale12950006256973,Iris,13 Linnet St,Male,1295000,6256973
Isabel53GloucesterRdMale14500006782991,Isabel,53 Gloucester Rd,Male,1450000,6782991
Isabela2aLiberatorStMale9250007074510,Isabela,2a Liberator St,Male,925000,7074510
Isabella23SolwayStMale22200007770869,Isabella,23 Solway St,Male,2220000,7770869
Isabelle17WarnerAvFemale15100007216784,Isabelle,17 Warner Av,Female,1510000,7216784
Isis24BairdStMale19125006613802,Isis,24 Baird St,Male,1912500,6613802
Itzel2/444WarrigalRdMale135006421444,Itzel,2/444 Warrigal Rd,Male,13500,6421444
Izabella7OrfordRdMale135006267947,Izabella,7 Orford Rd,Male,13500,6267947
Jacqueline11PoulterStMale20850008795229,Jacqueline,11 Poulter St,Male,2085000,8795229
Jada2/26BrenbealStMale135007314076,Jada,2/26 Brenbeal St,Male,13500,7314076
Jade3/18ClaphamStMale135006346871,Jade,3/18 Clapham St,Male,13500,6346871
Jaelynn10AHeadStMale13800008481793,Jaelynn,10A Head St,Male,1380000,8481793
Jamie14/8ParringRdFemale8300006270363,Jamie,14/8 Parring Rd,Female,830000,6270363
Janelle2/537WhitehorseRdFemale8500006496037,Janelle,2/537 Whitehorse Rd,Female,850000,6496037
Jaslene16BelgroveAvFemale135006362462,Jaslene,16 Belgrove Av,Female,13500,6362462
Jasmin4/5CaravanStFemale11350006551018,Jasmin,4/5 Caravan St,Female,1135000,6551018
Jasmine128GordonStMale135008561137,Jasmine,128 Gordon St,Male,13500,8561137
Jayda148YarrbatAvFemale20000008372925,Jayda,148 Yarrbat Av,Female,2000000,8372925
Jayla11BelgroveAvFemale135007426484,Jayla,11 Belgrove Av,Female,13500,7426484
Jaylah2/15PrytonCtMale8250007364032,Jaylah,2/15 Pryton Ct,Male,825000,7364032
Jayleen2ReidStMale135008073055,Jayleen,2 Reid St,Male,13500,8073055
Jaylene14AWillsStFemale13000008807858,Jaylene,14A Wills St,Female,1300000,8807858
Jaylin12PowerStMale16700007266864,Jaylin,12 Power St,Male,1670000,7266864
Jaylyn27AYerrinStMale16800007420924,Jaylyn,27A Yerrin St,Male,1680000,7420924
Jazlyn8GrantAvFemale15250008346245,Jazlyn,8 Grant Av,Female,1525000,8346245
Jazmin5/10HeatherAvFemale3475006537533,Jazmin,5/10 Heather Av,Female,347500,6537533
Jazmine2/15ConiferAvFemale5999996851050,Jazmine,2/15 Conifer Av,Female,599999,6851050
Jennifer9RichardsCtMale7500008237468,Jennifer,9 Richards Ct,Male,750000,8237468
Jessica6MillersRdMale10050007123385,Jessica,6 Millers Rd,Male,1005000,7123385
Jimena1/2DrummondStMale15200006505570,Jimena,1/2 Drummond St,Male,1520000,6505570
Jocelyn3CharlesStMale135007971611,Jocelyn,3 Charles St,Male,13500,7971611
Johanna2/100KeppelStMale9600007134159,Johanna,2/100 Keppel St,Male,960000,7134159
Joselyn11/108ElginStMale9950007135420,Joselyn,11/108 Elgin St,Male,995000,7135420
Julia20/264DrummondStMale4900008196664,Julia,20/264 Drummond St,Male,490000,8196664
Juliana10/3LyttonStMale5000007227616,Juliana,10/3 Lytton St,Male,500000,7227616
Julianna51SilverdaleRdMale135008478548,Julianna,51 Silverdale Rd,Male,13500,8478548
Juliet39DurhamStMale17500007092137,Juliet,39 Durham St,Male,1750000,7092137
Juliette121TheRighiMale27100008795497,Juliette,121 The Righi,Male,2710000,8795497
Julissa402/166WellingtonPdeMale5030007334642,Julissa,402/166 Wellington Pde,Male,503000,7334642
Kaelyn4/24HothamStMale8100006991355,Kaelyn,4/24 Hotham St,Male,810000,6991355
Kailey127GippsStMale42750006900761,Kailey,127 Gipps St,Male,4275000,6900761
Kailyn1/109GeorgeStMale135008616663,Kailyn,1/109 George St,Male,13500,8616663
Kaitlyn39/2GordonStMale3850007650812,Kaitlyn,39/2 Gordon St,Male,385000,7650812
Kamila9/39HorneStMale8500008632154,Kamila,9/39 Horne St,Male,850000,8632154
Karen8/37VictoriaStMale7400006739321,Karen,8/37 Victoria St,Male,740000,6739321
Karla1/15AlexandraAvFemale6400008804051,Karla,1/15 Alexandra Av,Female,640000,8804051
Kate4ArchibaldStMale135006458111,Kate,4 Archibald St,Male,13500,6458111
Katelyn24ClarenceStMale19400007365095,Katelyn,24 Clarence St,Male,1940000,7365095
Katelynn17NepeanHwyMale135008205921,Katelynn,17 Nepean Hwy,Male,13500,8205921
Katherine16AlexandraAvFemale18000008782060,Katherine,16 Alexandra Av,Female,1800000,8782060
Katie4/34HorneStMale5950008638122,Katie,4/34 Horne St,Male,595000,8638122
Kayla3/33StGeorgesRdMale6325008518752,Kayla,3/33 St Georges Rd,Male,632500,8518752
Kaylee4/88AddisonStMale6870006100516,Kaylee,4/88 Addison St,Male,687000,6100516
Kayleen12/10DockerStMale12600006498168,Kayleen,12/10 Docker St,Male,1260000,6498168
Kayleigh3/167GlenHuntlyRdMale135008667900,Kayleigh,3/167 Glen Huntly Rd,Male,13500,8667900
Kaylie9/457StKildaStMale6950007796560,Kaylie,9/457 St Kilda St,Male,695000,7796560
Kaylin4/115TennysonStFemale7475008638156,Kaylin,4/115 Tennyson St,Female,747500,8638156
Keily8/89AddisonStMale9500006390316,Keily,8/89 Addison St,Male,950000,6390316
Kelly7/282BarklyStMale3600008157443,Kelly,7/282 Barkly St,Male,360000,8157443
Keyla9KendallStMale18750006136530,Keyla,9 Kendall St,Male,1875000,6136530
Khloe10RobertStMale135006304836,Khloe,10 Robert St,Male,13500,6304836
Kiara6/5AlfristonStMale6420007629949,Kiara,6/5 Alfriston St,Male,642000,7629949
Kimberly23ByronStMale15200006143893,Kimberly,23 Byron St,Male,1520000,6143893
Krystal13CyrilStMale22750007340745,Krystal,13 Cyril St,Male,2275000,7340745
Kylee14/125OrmondRdMale8000006816057,Kylee,14/125 Ormond Rd,Male,800000,6816057
Kylie1/99OrmondEspMale135007083765,Kylie,1/99 Ormond Esp,Male,13500,7083765
Laila6/53TennysonStMale5000006395999,Laila,6/53 Tennyson St,Male,500000,6395999
Laura125MitfordStMale135007094912,Laura,125 Mitford St,Male,13500,7094912
Lauren1/10DickensStMale135006807168,Lauren,1/10 Dickens St,Male,13500,6807168
Layla72GoldsmithStMale135006992529,Layla,72 Goldsmith St,Male,13500,6992529
Lea102/95OrmondRdMale4900006482206,Lea,102/95 Ormond Rd,Male,490000,6482206
Leah10CowperStMale12910006880119,Leah,10 Cowper St,Male,1291000,6880119
Leila2/8RonaldStFemale6925008216914,Leila,2/8 Ronald St,Female,692500,8216914
Leilani3/8RonaldStFemale6675006579786,Leilani,3/8 Ronald St,Female,667500,6579786
Lesley3MaddenStMale8100007734481,Lesley,3 Madden St,Male,810000,7734481
Leslie5/15BullaRdMale4155008568589,Leslie,5/15 Bulla Rd,Male,415500,8568589
Lesly12ThelmaAvFemale8120006249647,Lesly,12 Thelma Av,Female,812000,6249647
Leyla60ArgyleStMale11000006536090,Leyla,60 Argyle St,Male,1100000,6536090
Lia29BellStMale13500008311376,Lia,29 Bell St,Male,1350000,8311376
Liana442GeorgeStMale135007188490,Liana,442 George St,Male,13500,7188490
Liliana320/416GoreStMale6000006530210,Liliana,320/416 Gore St,Male,600000,6530210
Lily160NicholsonStMale135007974359,Lily,160 Nicholson St,Male,13500,7974359
Lindsay56WestgarthStMale135006287628,Lindsay,56 Westgarth St,Male,13500,6287628
Lizbeth158CecilStMale135008432675,Lizbeth,158 Cecil St,Male,13500,8432675
London9/58GeorgeStFemale13200008445436,London,9/58 George St,Female,1320000,8445436
Lucia207/416GoreStMale135006424213,Lucia,207/416 Gore St,Male,13500,6424213
Luna480GoreStMale135006729339,Luna,480 Gore St,Male,13500,6729339
Luz28GreevesStMale13500007741384,Luz,28 Greeves St,Male,1350000,7741384
Madeline7BHargreavesStMale27250007775901,Madeline,7B Hargreaves St,Male,2725000,7775901
Madelyn209/48RoseStFemale135007975990,Madelyn,209/48 Rose St,Female,13500,7975990
Madison54/1StDavidStMale135007844410,Madison,54/1 St David St,Male,13500,7844410
Makayla4/35ArgyleStFemale13000007120387,Makayla,4/35 Argyle St,Female,1300000,7120387
Maria302/41KerrStFemale7450006495442,Maria,302/41 Kerr St,Female,745000,6495442
Mariah322YoungStMale10500008109890,Mariah,322 Young St,Male,1050000,8109890
Mariana10/59YoungStMale13260008099397,Mariana,10/59 Young St,Male,1326000,8099397
Marilyn233GoreStMale12000008094772,Marilyn,233 Gore St,Male,1200000,8094772
Marisol10MacRobertsonsClFemale8800006312231,Marisol,10 MacRobertsons Cl,Female,880000,6312231
Maya503/185RoseStMale6815007731869,Maya,503/185 Rose St,Male,681500,7731869
Megan3LantanaRdFemale135008929926,Megan,3 Lantana Rd,Female,13500,8929926
Melanie3BirkCtMale6800006575400,Melanie,3 Birk Ct,Male,680000,6575400
Melany3DaffodilCtMale7410006929904,Melany,3 Daffodil Ct,Male,741000,6929904
Melissa7AdelaideBvdMale9900007073777,Melissa,7 Adelaide Bvd,Male,990000,7073777
Melody13GowanbraeDrMale9700007882926,Melody,13 Gowanbrae Dr,Male,970000,7882926
Mia81JohnstoneStMale4850008344439,Mia,81 Johnstone St,Male,485000,8344439
Miah10LandyRdFemale6100006836177,Miah,10 Landy Rd,Female,610000,6836177
Michelle17BannisterStMale6180006158955,Michelle,17 Bannister St,Male,618000,6158955
Mikaela2/47EmuPdeFemale4800008340474,Mikaela,2/47 Emu Pde,Female,480000,8340474
Mikayla53LorraineCrFemale5150008178231,Mikayla,53 Lorraine Cr,Female,515000,8178231
Mila108SunsetBvdMale135006811456,Mila,108 Sunset Bvd,Male,13500,6811456
Miley3LachlanCtFemale7600006803157,Miley,3 Lachlan Ct,Female,760000,6803157
Miranda49aSpenceStMale6160008297368,Miranda,49a Spence St,Male,616000,8297368
Miriam7ZagrebCtMale7730008910139,Miriam,7 Zagreb Ct,Male,773000,8910139
Mya303/62AltonaStMale3550008980370,Mya,303/62 Altona St,Male,355000,8980370
Nadia20BradfieldLaMale4250008828548,Nadia,20 Bradfield La,Male,425000,8828548
Nancy217/71HenryStMale5350006179690,Nancy,217/71 Henry St,Male,535000,6179690
Naomi10/2HowlettStMale5000006165997,Naomi,10/2 Howlett St,Male,500000,6165997
Natalia9/11SmithStMale5250006595890,Natalia,9/11 Smith St,Male,525000,6595890
Natalie16AltonaStMale11100007124684,Natalie,16 Altona St,Male,1110000,7124684
Nataly4/26BarnettStMale9175008766732,Nataly,4/26 Barnett St,Male,917500,8766732
Natasha109/18BentStMale7300007024169,Natasha,109/18 Bent St,Male,730000,7024169
Nathalia2/2McCrackenStMale8110007914521,Nathalia,2/2 McCracken St,Male,811000,7914521
Nathalie15TaylorMwFemale7170006015184,Nathalie,15 Taylor Mw,Female,717000,6015184
Nathaly23WakefieldStMale11900006850763,Nathaly,23 Wakefield St,Male,1190000,6850763
Nayeli33ChelmsfordStMale9030008315905,Nayeli,33 Chelmsford St,Male,903000,8315905
Nevaeh41KensingtonRdMale9025006605247,Nevaeh,41 Kensington Rd,Male,902500,6605247
Nicole33McCrackenStMale18170007234265,Nicole,33 McCracken St,Male,1817000,7234265
Nina2/75McCrackenStMale5280008095865,Nina,2/75 McCracken St,Male,528000,8095865
Noemi420ArdenStMale10000007786421,Noemi,420 Arden St,Male,1000000,7786421
Nyla310/71HenryStMale3800008324322,Nyla,310/71 Henry St,Male,380000,8324322
Olivia33McCrackenStMale18170006251609,Olivia,33 McCracken St,Male,1817000,6251609
Paola10ParsonsStMale135008622461,Paola,10 Parsons St,Male,13500,8622461
Penelope26CanterburyRdMale14200007671421,Penelope,26 Canterbury Rd,Male,1420000,7671421
Perla81CarterStMale13350008566843,Perla,81 Carter St,Male,1335000,8566843
Rachel18FraserStMale135007474989,Rachel,18 Fraser St,Male,13500,7474989
Raquel158NevilleStMale13000007859310,Raquel,158 Neville St,Male,1300000,7859310
Rebecca135NevilleStMale135008665532,Rebecca,135 Neville St,Male,13500,8665532
Rihanna84HambletonStMale28600008271082,Rihanna,84 Hambleton St,Male,2860000,8271082
Riley129HambletonStMale16300006752899,Riley,129 Hambleton St,Male,1630000,6752899
Rosa23NimmoStMale22500007287420,Rosa,23 Nimmo St,Male,2250000,7287420
Rose4/15BakerStMale135007237414,Rose,4/15 Baker St,Male,13500,7237414
Roselyn6CoomaStMale10350006250456,Roselyn,6 Cooma St,Male,1035000,6250456
Ruby2AGenoaStFemale135008351033,Ruby,2A Genoa St,Female,13500,8351033
Sabrina28GrandviewGrMale13210008468100,Sabrina,28 Grandview Gr,Male,1321000,8468100
Sadie3/29FiddesStMale7425007189490,Sadie,3/29 Fiddes St,Male,742500,7189490
